"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-10 07:01:28",1762758088597,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"✓ Fetched 1202 videos from Onyfans PorninBlack","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088420,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/gqdx?page=13&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088370,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/gqdx?page=12&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088320,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/gqdx?page=11&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088279,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"Sample video from API: {
  ""id"": ""nde6g"",
  ""folderId"": ""qq9"",
  ""position"": 0,
  ""name"": ""Ama 2000 Teen Fingering Wet Juicy Pussy"",
  ""poster"": ""https://assets.upns.net/NeCkRiNMSB-MKT-pyM7zQw/hz/b6ikxz9w/9orpl1/poster.png"",
  ""preview"": null,
  ""size"": 2244864,
  ""width"": 406,
  ""height"": 720,
  ""duration"": 36,
  ""status"": ""Active""
}","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088279,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"✓ Fetched 502 videos from Mzansi OnlyFans","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088270,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/gqdx?page=10&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088220,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/gqdx?page=9&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088183,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[persistLog] Failed to persist log to database: Error: DATABASE_URL must be set. Please add your Supabase DATABASE_URL to environment variables.
    at initializeDb (/var/task/dist/serverless/serverless.cjs:2230:11)
    at Object.get (/var/task/dist/serverless/serverless.cjs:2260:25)
    at persistLog (/var/task/dist/serverless/serverless.cjs:2485:14)
    at Object.error (/var/task/dist/serverless/serverless.cjs:2516:11)
    at cleanupOldLogs (/var/task/dist/serverless/serverless.cjs:3480:21)
    at startLogRetentionCleanup (/var/task/dist/serverless/serverless.cjs:3495:3)
    at Timeout._onTimeout (/var/task/dist/serverless/serverless.cjs:3817:5)
    at listOnTimeout (node:internal/timers:588:17)
    at process.processTimers (node:internal/timers:523:7)","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088183,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"{""level"":50,""timestamp"":""2025-11-10T07:01:28.182Z"",""env"":""production"",""error"":""Error: DATABASE_URL must be set. Please add your Supabase DATABASE_URL to environment variables.\n    at initializeDb (/var/task/dist/serverless/serverless.cjs:2230:11)\n    at Object.get (/var/task/dist/serverless/serverless.cjs:2260:25)\n    at cleanupOldLogs (/var/task/dist/serverless/serverless.cjs:3471:29)\n    at startLogRetentionCleanup (/var/task/dist/serverless/serverless.cjs:3495:3)\n    at Timeout._onTimeout (/var/task/dist/serverless/serverless.cjs:3817:5)\n    at listOnTimeout (node:internal/timers:588:17)\n    at process.processTimers (node:internal/timers:523:7)"",""msg"":""Log cleanup failed: DATABASE_URL must be set. Please add your Supabase DATABASE_URL to environment variables.""}","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088182,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"{""level"":30,""timestamp"":""2025-11-10T07:01:28.182Z"",""env"":""production"",""retentionDays"":30,""cutoffDate"":""2025-10-11T07:01:28.182Z"",""msg"":""Starting log cleanup""}","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088182,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"{""level"":30,""timestamp"":""2025-11-10T07:01:28.181Z"",""env"":""production"",""msg"":""Starting log retention cleanup (interval: 24h, retention: 30d)""}","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088171,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/gqdx?page=8&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088120,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/gqdx?page=7&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088070,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/gqdx?page=6&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:28",1762758088022,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/gqdx?page=5&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:27",1762758087971,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/gqdx?page=4&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:27",1762758087933,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/qq9?page=6&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:27",1762758087920,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/gqdx?page=3&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:27",1762758087882,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/qq9?page=5&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:27",1762758087871,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/gqdx?page=2&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:27",1762758087832,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/qq9?page=4&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:27",1762758087782,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/qq9?page=3&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:27",1762758087736,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/qq9?page=2&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:27",1762758087554,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/gqdx?page=1&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
"2025-11-10 07:01:27",1762758087552,"mpz-beta.vercel.app/api/realtime","GET","",-1,"bphlc-1762758085084-b276cc4310c8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","mpz-beta.vercel.app","mpz-beta.vercel.app","dpl_mH9ueD4dc9Qsbx1cniKYxb5QnL9u",-1,"iad1",-1,-1,"[fetchWithAuth] Fetching: https://upnshare.com/api/v1/video/folder/qq9?page=1&perPage=100","prj_gtVSgZ6XsYPB8EGETR5StVruReAP","","","01K9P93JK3AM3AC3EG072W7S91","",-1
